dish_id,total_carb
dish_1561662532,23.749184
dish_1550710612,9.03
dish_1551375189,4.32
dish_1562945393,31.424669
dish_1560443474,43.25
dish_1551378898,9.81
dish_1551122567,10.03
dish_1551563119,7.98
dish_1562699652,17.394974
dish_1558723960,2.6
dish_1551226308,9.45
dish_1562959024,30.234995
dish_1563897492,34.759487
dish_1551304973,0.891
dish_1551395194,0.084
dish_1566244964,37.084591
dish_1565021141,27.733002
dish_1565382856,52.541916
dish_1558636483,21.559999
dish_1559841127,24.039
dish_1550788191,0.0
dish_1561996813,9.84
dish_1550771796,2.856
dish_1551564053,11.066999
dish_1565369938,0.434
dish_1562775549,18.531387
dish_1559149719,8.894
dish_1562183201,66.247047
dish_1550769827,8.4
dish_1561576652,15.119776
dish_1566414642,14.580001
dish_1551390872,27.68
dish_1559667948,22.971003
dish_1558547124,5.675
dish_1562602888,21.429251
dish_1561567086,34.248001
dish_1560874667,10.234
dish_1567110783,18.846014
dish_1564601528,19.923
dish_1561577119,13.174001
dish_1565896039,36.577454
dish_1567714813,5.836
dish_1551490740,0.675
dish_1558725760,22.540001
dish_1551375933,15.4
dish_1567526785,26.730999
dish_1561407249,2.528108
dish_1563221562,33.994465
dish_1551123072,4.48
dish_1563911215,18.908087
dish_1551382255,1.404
dish_1563481030,12.434071
dish_1563303386,17.535269
dish_1551568285,30.049999
dish_1550792734,3.4
dish_1566328929,32.07058
dish_1551399293,3.78
dish_1567525744,34.801022
dish_1564590226,46.892776
dish_1550706096,4.05
dish_1560799615,32.516449
dish_1562168471,50.066841
dish_1559243139,5.227929
dish_1550712585,4.68
dish_1562702091,9.079793
dish_1559845513,55.181995
dish_1563304881,8.843342
dish_1558550181,7.56
dish_1565641844,30.820002
dish_1561746970,34.998116
dish_1562700931,16.253616
dish_1560539340,9.337587
dish_1567789230,9.1372
dish_1551324079,0.118
dish_1558639662,3.471
dish_1558724766,22.540001
dish_1551225541,34.998001
dish_1558640781,21.559999
dish_1562700885,5.85
dish_1558629013,6.4
dish_1556572657,2.268
dish_1567024135,35.093388
dish_1566849233,7.94
dish_1551235211,0.507
dish_1550712486,1.862
dish_1551122713,27.610001
dish_1568649354,14.402927
dish_1551304571,1.312
dish_1558460205,0.288
dish_1563465805,4.14
dish_1551314810,0.21
dish_1551314442,0.759
dish_1564428475,32.755318
dish_1560888849,7.567453
dish_1565987015,2.304
dish_1558468547,1.156
dish_1550771330,1.104
dish_1551237778,21.15
dish_1551221581,15.299999
dish_1551397543,1.197
dish_1562963153,28.585857
dish_1567537185,7.198614
dish_1562945445,42.584671
dish_1563566725,39.206856
dish_1558028007,12.07
dish_1567801468,8.428
dish_1558636763,16.379999
dish_1560368110,3.471
dish_1551304110,0.08
dish_1568405183,2.248366
dish_1551134442,6.3
dish_1565036788,23.450001
dish_1551321757,34.739998
dish_1562963109,27.628859
dish_1558031526,18.228001
dish_1562700718,7.933404
dish_1560799590,28.491785
dish_1559842274,12.031
dish_1551223023,25.859999
dish_1561996369,4.336
dish_1562958445,1.323
dish_1551139325,9.42
dish_1550710793,23.563
dish_1550790442,1.166
dish_1551381285,24.34
dish_1550792493,0.0
dish_1550778469,5.12
dish_1562011765,14.153584
dish_1557861605,0.0
dish_1551380856,26.549999
dish_1562862529,7.744
dish_1560961059,46.792999
dish_1562775275,35.919998
dish_1566333118,30.150002
dish_1565799617,29.379562
dish_1551141779,15.190001
dish_1560543465,3.311
dish_1566851155,40.562012
dish_1561996579,8.618
dish_1559245979,30.855999
dish_1561392734,20.936001
dish_1560356314,0.948529
dish_1562790170,3.382092
dish_1558721587,19.799999
dish_1551321715,6.3
dish_1550791942,47.32
dish_1551388984,0.819
dish_1562774531,28.085999
dish_1551323618,16.838001
dish_1558638292,46.080002
dish_1563827110,29.045002
dish_1550772892,27.653999
dish_1564503219,1.82
dish_1562690112,6.108017
dish_1559240987,5.030649
dish_1561404458,15.13535
dish_1551235270,26.206001
dish_1566835701,28.018244
dish_1563294465,30.293999
dish_1567023184,10.141688
dish_1551236495,47.375999
dish_1563216381,6.93
dish_1567106870,38.667736
dish_1551141849,1.36
dish_1559846825,31.35
dish_1550861903,0.768
dish_1561749348,3.661341
dish_1559243704,30.855999
dish_1562785328,12.527754
dish_1558116146,19.980001
dish_1561577177,24.279522
dish_1568665935,19.43
dish_1551136315,12.315001
dish_1560368691,7.191059
dish_1551226999,18.18
dish_1551566277,8.55
dish_1561654756,15.3
dish_1560802006,3.688562
dish_1562602687,32.215893
dish_1551392347,7.98
dish_1562949467,1.545366
dish_1558632959,3.471
dish_1551565653,10.36
dish_1563464429,12.278
dish_1558725112,40.523003
dish_1564169878,36.232471
dish_1558028057,0.392
dish_1551236159,21.995998
dish_1561406817,57.742405
dish_1558115241,18.870001
dish_1551377209,10.209
dish_1551378018,0.858
dish_1566331868,40.116787
dish_1566245365,0.0
dish_1558630072,42.058998
dish_1558375583,5.224
dish_1551314337,8.71
dish_1550875229,6.72
dish_1566931519,10.556
dish_1565724269,41.778172
dish_1563812570,11.348774
dish_1565813414,3.935386
dish_1561148303,15.075001
dish_1563381760,21.24815
dish_1568401064,18.445999
dish_1551565529,8.610001
dish_1550778058,3.06
dish_1551323342,25.85
dish_1551375086,10.679999
dish_1559844090,43.579998
dish_1563568292,47.635002
dish_1551566753,8.96
dish_1558723047,7.44
dish_1568061174,34.983978
dish_1551307361,14.922
dish_1551390594,19.119001
dish_1551323381,25.85
dish_1562086116,44.028
dish_1561661850,67.575478
dish_1558468632,0.0
dish_1562181217,11.240341
dish_1563565805,10.194366
dish_1558632990,5.05
dish_1550713503,2.799
dish_1551136264,6.48
dish_1559933818,12.20121
dish_1566329257,22.744293
dish_1563563467,2.554147
dish_1551487560,7.763999
dish_1563295360,7.296878
dish_1564688969,30.150002
dish_1561666821,19.425873
dish_1558723639,2.05
dish_1558116486,10.26
dish_1567110848,24.101414
dish_1558381143,2.226
dish_1565033085,2.915
dish_1551225021,3.8
dish_1562947598,20.639999
dish_1551489931,7.191
dish_1562009098,1.824
dish_1562704564,20.778149
dish_1550874079,0.0
dish_1560539396,36.360641
dish_1561060558,27.127001
dish_1551227435,7.83
dish_1562688524,25.318001
dish_1558380414,9.360001
dish_1551563337,3.402
dish_1550773917,35.650002
dish_1551488103,1.9
dish_1558640882,7.6
dish_1551397591,14.054999
dish_1551222587,15.042
dish_1558638163,9.900001
dish_1563567626,26.722198
dish_1550875891,0.0
dish_1562873790,2.772813
dish_1567023132,5.028
dish_1558630867,19.879999
dish_1551565570,0.63
dish_1566415591,18.46199
dish_1551392271,0.608
dish_1563811515,29.81105
dish_1558719377,19.879999
dish_1559674689,15.93
dish_1558109511,8.399
dish_1551488776,18.540001
dish_1559061675,6.308
dish_1550874872,9.01
dish_1551563773,0.96
dish_1561492182,40.08807
dish_1564159520,0.588
dish_1557853429,33.413998
dish_1551313924,28.860001
dish_1551138180,4.556
dish_1560455059,5.679
dish_1551567329,1.05
dish_1558459945,19.879999
dish_1551486571,6.93
dish_1563220143,25.7894
dish_1560360148,41.481003
dish_1564502063,1.288
dish_1564415335,16.02
dish_1562947436,28.053999
dish_1563898880,15.853503
dish_1566415520,9.75975
dish_1562784347,39.655731
dish_1558636514,3.471
dish_1551490701,3.864
dish_1561404505,25.785635
dish_1558724723,7.84
dish_1551122795,15.48
dish_1564086624,34.455002
dish_1551566524,7.2
dish_1562689519,5.882
dish_1558640513,37.379997
dish_1551123904,7.8
dish_1558639588,4.767
dish_1551488371,0.435
dish_1564588483,2.142
dish_1551565204,3.087
dish_1558029518,32.633999
dish_1563811490,23.14505
dish_1551564907,17.073999
dish_1562691538,0.672
dish_1563307488,9.611122
dish_1551563001,0.63
dish_1558721904,20.02
dish_1559245848,15.24
dish_1562950895,25.287806
dish_1563219009,18.989845
dish_1559242066,5.227929
dish_1568145027,12.42
dish_1551390560,19.119001
dish_1550859396,12.58
dish_1562689548,18.101999
dish_1566931179,15.745848
dish_1556575446,10.618
dish_1558723695,19.799999
dish_1566934401,26.532497
dish_1551374946,15.000001
dish_1565711296,10.5
dish_1560543525,10.716001
dish_1563389786,30.394001
dish_1550863155,2.52
dish_1558459602,0.324
dish_1565118999,10.10451
dish_1562860700,6.11
dish_1565711083,0.462
dish_1566419603,47.499252
dish_1550773200,15.776001
dish_1559319971,17.280001
dish_1568145059,15.43
dish_1558639907,2.262
dish_1550772367,0.42
dish_1564429808,50.62772
dish_1558725576,3.95
dish_1558109864,8.399
dish_1551124481,8.16
dish_1566413469,17.134001
dish_1558639138,5.4
dish_1558029230,19.550001
dish_1568649430,30.648777
dish_1562698100,2.783724
dish_1562011794,32.783588
dish_1551374527,23.23
dish_1561736715,1.744
dish_1550863285,37.950001
dish_1551222712,4.59
dish_1551378344,16.790001
dish_1565379320,26.480633
dish_1561577549,16.17
dish_1562774456,2.898
dish_1562613867,7.847055
dish_1563393403,10.219167
dish_1550711017,0.0
dish_1551322988,20.719999
dish_1558637423,77.916
dish_1562615103,8.580285
dish_1551394614,6.0
dish_1551381877,28.466999
dish_1561748274,27.625929
dish_1558632198,0.832
dish_1551136814,12.812
dish_1563824155,27.650078
dish_1565641885,32.653
dish_1568318408,9.174999
dish_1558639683,3.471
dish_1568044528,29.163124
dish_1563208129,27.697926
dish_1558029278,0.378
dish_1558641391,4.64
dish_1558640450,21.559999
dish_1562956510,8.990719
dish_1563997386,18.095463
dish_1558724891,22.540001
dish_1567711402,36.790283
dish_1559678083,2.976039
dish_1563823390,12.291248
dish_1565117962,6.21
dish_1558629517,16.404999
dish_1558629677,19.879999
dish_1566413510,17.134001
dish_1551323219,6.45
dish_1558029842,5.36
dish_1568320338,30.789936
dish_1550772809,13.3
dish_1566332154,11.356
dish_1551486372,4.977
dish_1563824092,6.352623
dish_1550711244,20.879999
dish_1558630814,7.718
dish_1566331828,20.38279
dish_1551384024,11.48
dish_1551492348,6.88
dish_1550771984,15.336
dish_1559581378,11.82625
dish_1551323487,0.158
dish_1563381512,45.276001
dish_1567537252,17.229736
dish_1550796634,4.2
dish_1563565720,4.980221
dish_1558720335,3.68
dish_1551123396,8.45
dish_1563305837,1.173633
dish_1564590254,54.172783
dish_1563550976,14.418001
dish_1565711183,20.976871
dish_1558640105,16.059999
dish_1551490503,4.942
dish_1567629106,35.353001
dish_1562094877,3.634154
dish_1550772168,1.456
dish_1566417442,8.566475
dish_1560455203,14.741324
dish_1551221935,20.15
dish_1561740321,1.063661
dish_1551237854,30.9
dish_1551318673,23.59
dish_1551394874,10.734
dish_1558636980,47.007004
dish_1551234106,19.5
dish_1562949242,14.655806
dish_1551138110,11.57
dish_1568144925,24.261694
dish_1564083480,2.427
dish_1560441311,10.077999
dish_1550789321,8.178
dish_1551223195,22.842001
dish_1562605384,18.374268
dish_1567526845,44.131001
dish_1550863037,15.21
dish_1568060616,3.233
dish_1551393113,12.179999
dish_1551384080,11.959999
dish_1550779014,7.848
dish_1568666357,21.300001
dish_1559678104,7.806039
dish_1563553735,13.543484
dish_1559934708,13.478154
dish_1564590352,64.60878
dish_1559848929,49.501999
dish_1559674866,24.91
dish_1551222068,1.02
dish_1566502033,19.129269
dish_1558722103,38.445
dish_1551379741,5.7
dish_1564503184,0.252
dish_1561664977,3.29
dish_1551314390,16.119999
dish_1563378690,50.868004
dish_1568217417,16.583527
dish_1558641989,2.75
dish_1562784388,63.719742
dish_1551567368,3.08
dish_1560270537,6.24
dish_1564516732,5.326569
dish_1559585533,2.59
dish_1550862272,6.16
dish_1558633221,42.901001
dish_1559245920,2.85
dish_1551142459,1.005
dish_1563820834,23.031401
dish_1551134138,17.921999
dish_1558459020,2.379
dish_1558721434,22.713001
dish_1562785184,20.020035
dish_1559678127,9.871039
dish_1558372650,14.940001
dish_1563827425,5.934
dish_1563220767,4.812823
dish_1562959059,36.174995
dish_1565378770,36.280937
dish_1551375411,6.64
dish_1559678651,7.949951
dish_1562085163,2.27
dish_1562008738,5.137444
dish_1551394927,10.734
dish_1562950091,29.67
dish_1565812146,8.859468
dish_1562095340,72.492676
dish_1551133789,11.57
dish_1561740353,6.503661
dish_1560802048,4.996577
dish_1550708702,11.264
dish_1564429744,49.256981
dish_1562691409,22.084
dish_1551124687,12.724001
dish_1564516454,9.269392
dish_1562183065,2.475
dish_1564685183,7.109585
dish_1558724658,30.880001
dish_1562689620,4.286829
dish_1558629715,25.174999
dish_1561736736,2.248
dish_1558113154,9.72
dish_1561392430,9.651999
dish_1562872981,32.493454
dish_1559846528,40.509998
dish_1550876055,12.46
dish_1568666230,10.969999
dish_1563551006,29.586002
dish_1566936266,3.423139
dish_1564415499,16.682928
dish_1568044496,8.967999
dish_1562612974,1.696
dish_1561146758,45.57
dish_1566587662,12.509501
dish_1551318422,22.99
dish_1561753400,13.896811
dish_1559062005,0.93
dish_1551392519,1.463
dish_1568144612,5.46
dish_1561392710,8.056
dish_1551373647,8.28
dish_1551380910,0.726
dish_1567612986,29.802513
dish_1551306241,0.266
dish_1562777099,23.063019
dish_1563480476,15.248222
dish_1565727738,0.477
dish_1565637162,26.089733
dish_1558027164,0.42
dish_1558457665,24.532001
dish_1566330428,8.83951
dish_1561481606,2.182
dish_1562963676,51.813423
dish_1558381819,4.42
dish_1565207727,33.079639
dish_1551391795,7.98
dish_1551567426,4.795
dish_1568056217,13.921
dish_1561996122,2.692
dish_1559845399,24.630001
dish_1561393649,30.854
dish_1551139487,5.04
dish_1564518454,20.77
dish_1562873002,33.790199
dish_1565637123,19.722
dish_1560543704,19.23
dish_1551134757,7.14
dish_1551491090,5.945
dish_1559238566,15.26
dish_1560444570,1.824
dish_1559846363,39.681999
dish_1551391337,6.4
dish_1558640614,16.24
dish_1565987081,3.804
dish_1551124362,9.824
dish_1551493854,4.872
dish_1551378584,0.585
dish_1562958721,21.363926
dish_1562961609,35.247433
dish_1550797169,19.552002
dish_1551233523,9.0
dish_1551566356,12.204
dish_1568145100,16.386156
dish_1565640914,20.476
dish_1560455090,5.679
dish_1551227539,6.3
dish_1561392410,4.452
dish_1551491179,4.074
dish_1566846997,4.797582
dish_1561062586,20.365366
dish_1551307258,9.45
dish_1565799565,15.923562
dish_1551135363,34.935001
dish_1561576887,2.718627
dish_1551304197,24.039999
dish_1559060106,23.68
dish_1560368712,8.361059
dish_1565117892,0.0
dish_1551378179,17.208
dish_1561577678,3.08658
dish_1563897439,29.215488
dish_1558722842,2.262
dish_1550859544,0.182
dish_1565884766,34.176998
dish_1561575170,8.55
dish_1563294408,10.79
dish_1550710279,2.2
dish_1565369971,7.46375
dish_1550708985,6.48
dish_1550793582,14.56
dish_1564170542,18.044437
dish_1563897870,29.879999
dish_1565204931,49.572693
dish_1563812615,17.201342
dish_1551390651,4.25
dish_1550773591,5.644
dish_1568055986,5.976
dish_1558028772,15.76
dish_1550876467,7.23
dish_1559846073,9.13
dish_1566835641,14.950245
dish_1562790295,11.449524
dish_1562871297,15.745001
dish_1562690074,3.018018
dish_1568060414,7.950584
dish_1551563511,3.33
dish_1551222558,15.042
dish_1559245340,1.12
dish_1562169840,21.785473
dish_1558459059,7.56
dish_1550874950,11.35
dish_1559589942,36.630001
dish_1550795455,55.329998
dish_1565809120,22.898001
dish_1550712961,6.596
dish_1562700685,3.63
dish_1565797671,9.799999
dish_1550769725,11.22
dish_1565640894,20.476002
dish_1563308353,10.880392
dish_1562686577,56.031998
dish_1560961107,67.513
dish_1551564857,17.073999
dish_1563475788,10.139999
dish_1562096584,11.278716
dish_1565799597,20.559563
dish_1558372771,26.709002
dish_1565987116,10.671
dish_1564169932,42.810986
dish_1568217465,18.830631
dish_1551318504,3.4
dish_1564000417,42.880001
dish_1561996647,26.397999
dish_1567022180,11.146
dish_1550797474,4.68
dish_1562009148,8.085415
dish_1566849295,14.87
dish_1562958603,9.436001
dish_1558457415,14.400001
dish_1550708945,0.0
dish_1551137431,11.421
dish_1566419510,34.505001
dish_1558029686,0.308
dish_1561392386,2.142
dish_1564685482,63.400967
dish_1550874679,2.72
dish_1562181247,11.534341
dish_1559841061,6.256
dish_1564171996,37.141384
dish_1558641007,5.7
dish_1551491216,1.056
dish_1561148336,16.327492
dish_1565382833,44.098686
dish_1558380804,1.431
dish_1551313872,11.04
dish_1558642021,52.488003
dish_1561751897,7.834482
dish_1551563890,8.24
dish_1550778312,0.21
dish_1551224175,12.927001
dish_1558725193,29.964001
dish_1561661479,13.715836
dish_1559059924,0.28
dish_1562602945,45.249252
dish_1556573514,1.219
dish_1550793485,0.0
dish_1562603813,46.719997
dish_1568666329,19.77
dish_1559239912,15.36
dish_1559243887,11.35
dish_1550861324,1.512
dish_1558640311,26.114
dish_1563294491,37.573997
dish_1551397714,7.38
dish_1558628760,38.595001
dish_1565721828,18.909
dish_1562085132,0.238
dish_1551224483,17.617001
dish_1551565845,8.64
dish_1560367193,15.907618
dish_1551490544,4.942
dish_1562699612,15.661942
dish_1560369255,1.979007
dish_1550793093,19.879999
dish_1565021675,27.448196
dish_1551234046,19.5
dish_1550710507,4.08
dish_1550779153,7.42
dish_1562872396,3.96911
dish_1559241099,51.246647
dish_1562602589,4.452
dish_1560802853,8.76357
dish_1562603867,66.269196
dish_1551236981,0.0
dish_1550792194,5.76
dish_1558382263,23.453999
dish_1550788398,5.3
dish_1566416299,5.8695
dish_1563221602,36.09898
dish_1551374502,8.08
dish_1550778401,1.22
dish_1558114484,0.392
dish_1563555543,21.466
dish_1551314669,8.190001
dish_1565383062,12.198999
dish_1560798815,46.987759
dish_1550791884,47.32
dish_1550875347,7.188
dish_1564415365,16.923
dish_1562010293,13.270199
dish_1562686520,5.016
dish_1558380014,24.120001
dish_1562613010,1.696
dish_1558631932,49.670998
dish_1563378435,67.997681
dish_1563911185,7.845087
dish_1566244904,15.464586
dish_1565194906,56.647617
dish_1560367698,33.583664
dish_1558379712,27.013
dish_1567612954,27.219513
dish_1558722968,42.313999
dish_1564415172,11.417489
dish_1562949205,3.768
dish_1551306798,10.599999
dish_1550712315,1.537
dish_1550773430,0.976
dish_1566332268,22.379
dish_1558116436,0.238
dish_1566849387,21.535
dish_1561481673,36.400002
dish_1558380181,32.721001
dish_1567625294,2.88
dish_1568143527,15.075001
dish_1564169644,54.605
dish_1558640941,5.3
dish_1550708487,0.442
dish_1559844611,14.580001
dish_1558028492,4.88
dish_1551566547,7.2
dish_1568313640,8.9
dish_1561492665,4.689008
dish_1563555563,21.802
dish_1566849269,9.452
dish_1565194823,40.727619
dish_1551306561,1.254
dish_1558026684,5.68
dish_1562602803,10.074251
dish_1559842374,21.091
dish_1562875898,28.964979
dish_1559843052,13.049999
dish_1564432165,29.141865
dish_1551494058,5.922
dish_1551492468,3.654
dish_1562617416,23.620001
dish_1567110756,13.860001
dish_1566242111,5.211
dish_1550771938,3.24
dish_1550774296,9.539999
dish_1559846585,30.551998
dish_1551486411,1.4
dish_1558632080,14.96
dish_1551392376,9.758
dish_1568405405,2.599673
dish_1560541680,3.100251
dish_1551568156,9.599999
dish_1566247003,38.104717
dish_1562945967,4.368
dish_1551135297,5.1
dish_1562963648,33.273422
dish_1565022027,17.043879
dish_1551378684,5.31
dish_1562686492,3.0
dish_1551318543,5.31
dish_1562686664,29.26
dish_1551377052,0.102
dish_1565724552,15.722977
dish_1560453294,5.698969
dish_1566500963,0.9
dish_1550791302,22.68
dish_1563381738,15.80815
dish_1550860919,22.540001
dish_1562783605,14.309999
dish_1562011727,5.197382
dish_1564415140,10.607489
dish_1566847043,15.362316
dish_1565884738,7.036
dish_1565726915,18.610243
dish_1551304741,19.021999
dish_1563824406,17.138
dish_1561737223,10.969001
dish_1566502271,13.685196
dish_1564605328,57.831768
dish_1559332822,15.932929
dish_1563908957,8.02375
dish_1551314531,9.009999
dish_1568401090,18.445999
dish_1551222935,1.6
dish_1551493005,6.974999
dish_1567106646,13.602001
dish_1563302391,22.372875
dish_1560369273,10.639672
dish_1550874464,0.0
dish_1566934085,7.442439
dish_1558115169,0.392
dish_1560442374,21.202999
dish_1551563853,8.24
dish_1560527225,31.893578
dish_1558628711,30.573
dish_1551488415,1.2
dish_1567106668,18.302002
dish_1560357297,10.706
dish_1550710758,23.563
dish_1560444756,38.239998
dish_1558110245,7.14
dish_1550712654,13.5
dish_1563913588,22.780001
dish_1556575700,0.0
dish_1550779282,4.536
dish_1562787745,7.984723
dish_1550713065,11.969999
dish_1563555126,18.072975
dish_1563900120,8.604878
dish_1550777827,19.720001
dish_1560874548,10.08
dish_1551228296,13.16
dish_1558721959,2.418
dish_1561491154,5.614334
dish_1558639195,56.199997
dish_1560454970,2.145
dish_1550773162,7.77
dish_1550793300,36.419998
dish_1556575083,5.76
dish_1559581198,1.824
dish_1563218201,0.156
dish_1551381173,14.4
dish_1551379162,10.5
dish_1558722748,10.78
dish_1560441339,11.053999
dish_1563898688,6.51
dish_1565021965,1.239
dish_1550861994,3.92
dish_1561753021,43.13065
dish_1551134895,23.689999
dish_1560961385,23.794003
dish_1564590115,21.248781
dish_1561577731,13.37958
dish_1550772617,15.45
dish_1551566592,0.0
dish_1568044634,38.542122
dish_1550861520,15.401999
dish_1562613898,15.197055
dish_1563566626,3.402
dish_1567023161,5.028
dish_1551490670,2.835
dish_1558722370,3.95
dish_1561575445,6.612745
dish_1559060055,6.48
dish_1558381840,0.0
dish_1562873416,5.117
dish_1558381708,3.71
dish_1563553780,23.808483
dish_1561661806,9.825473
dish_1563222800,17.928291
dish_1550792023,7.42
dish_1560961202,5.094
dish_1561737293,55.828995
dish_1550876619,2.04
dish_1566590946,8.976191
dish_1565021220,41.561977
dish_1551232905,11.25
dish_1562701956,1.482
dish_1563475874,22.709999
dish_1550861584,9.2
dish_1563551360,3.488
dish_1563563289,4.912
dish_1550862733,16.658001
dish_1551124591,4.284
dish_1550792824,15.639999
dish_1562007763,47.406929
dish_1559845046,31.922001
dish_1563219056,21.629845
dish_1559846334,32.792
dish_1565033220,19.202002
dish_1563395341,18.09
dish_1558114609,14.648001
dish_1566415558,12.861994
dish_1558629578,4.5
dish_1559593722,6.836887
dish_1561480439,24.115999
dish_1562702355,3.473425
dish_1551390429,15.000001
dish_1563220171,34.069401
dish_1550711385,36.132
dish_1551392958,14.97
dish_1551566047,9.75
dish_1559674781,20.610001
dish_1563827162,34.357613
dish_1560798707,38.349998
dish_1558031675,25.952
dish_1566244863,10.725
dish_1558116001,27.921001
dish_1551233007,20.700001
dish_1560369102,4.877475
dish_1558724932,16.344
dish_1561741174,1.768
dish_1560367676,6.42366
dish_1551390087,15.126999
dish_1551490399,2.016
dish_1560356566,3.224
dish_1558640563,0.897
dish_1550876748,1.71
dish_1550777418,5.88
dish_1562688482,19.77
dish_1562875241,37.119999
dish_1563563240,2.646
dish_1551306375,23.296001
dish_1565711270,7.44
dish_1565378680,15.020389
dish_1565972429,38.314857
dish_1558719145,48.143997
dish_1561578676,13.637113
dish_1551323073,23.33
dish_1551323262,10.92
dish_1560366410,3.791994
dish_1565637504,7.28
dish_1559667994,35.803001
dish_1567613019,38.998512
dish_1551304155,24.039999
dish_1551224447,0.0
dish_1551566499,0.0
dish_1562777037,5.570336
dish_1558640849,27.059999
dish_1550861074,32.200001
dish_1562603895,68.637192
dish_1558457468,5.6
dish_1558630038,2.55
dish_1564170836,5.314849
dish_1566230300,35.613998
dish_1564774805,15.256662
dish_1562871537,53.014832
dish_1560527105,12.959577
dish_1564590288,57.084778
dish_1562008394,0.48
dish_1551395580,13.16
dish_1562875940,52.980984
dish_1563207406,46.752998
dish_1560975346,4.475055
dish_1559674074,17.49
dish_1562873264,66.933792
dish_1551227669,16.920002
dish_1560527745,5.364
dish_1565195436,19.309807
dish_1551322934,1.122
dish_1550705669,8.34
dish_1566844803,27.212
dish_1560456794,7.713231
dish_1563563378,17.222
dish_1562871363,41.785004
dish_1550711598,4.55
dish_1550788505,26.720001
dish_1562775356,1.92
dish_1551375480,14.42
dish_1564086709,53.99876
dish_1566316558,5.577225
dish_1551494095,0.0
dish_1550785481,0.0
dish_1550861835,30.615997
dish_1568320383,37.518093
dish_1558639306,9.900001
dish_1551381050,27.549
dish_1566931116,7.1
dish_1550707110,26.605999
dish_1563468362,58.30032
dish_1560543583,18.003635
dish_1566230258,24.834
dish_1565981848,8.199256
dish_1561577598,26.876921
dish_1563565761,5.880221
dish_1561662022,12.441322
dish_1565117990,31.670002
dish_1558460138,2.184
dish_1563479596,12.756775
dish_1562874203,13.621237
dish_1564675157,42.405174
dish_1561580552,4.45
dish_1561737248,30.168999
dish_1551226892,13.95
dish_1568666303,19.77
dish_1558638924,1.25
dish_1561494001,7.95715
dish_1566502000,3.949269
dish_1562010130,28.654207
dish_1551224833,39.450001
dish_1550706766,6.15
dish_1558640477,12.32
dish_1561061593,4.35921
dish_1563302420,29.277687
dish_1557863012,0.62
dish_1551125436,10.872
dish_1565382803,43.129684
dish_1564516760,11.774262
dish_1565895879,15.13875
dish_1568318316,6.095
dish_1559242155,30.855999
dish_1567023335,5.832454
dish_1550778694,29.779999
dish_1558637932,60.889999
dish_1550796973,12.18
dish_1563294522,53.672115
dish_1565727791,6.161
dish_1564675060,5.852
dish_1566416339,11.653813
dish_1560441511,12.7
dish_1551390006,1.52
dish_1558640604,16.379999
dish_1559667973,24.923002
dish_1567110811,21.507914
dish_1551487735,0.78
dish_1551224928,18.059999
dish_1563568118,4.55647
dish_1562097653,14.058498
dish_1551393161,31.131001
dish_1560367153,13.828617
dish_1550776854,6.36
dish_1563220058,16.639999
dish_1558632799,4.18
dish_1551396309,18.945
dish_1565034234,8.75
dish_1564083508,6.015
dish_1551305257,23.900999
dish_1567629081,30.150002
dish_1558373405,3.2
dish_1551395022,0.0
dish_1562702007,3.561408
dish_1563811611,2.112
dish_1566414924,20.417046
dish_1567801830,27.443153
dish_1551391197,0.08
dish_1563568025,28.967131
dish_1557861795,1.333
dish_1563389153,69.070702
dish_1563216412,36.610001
dish_1565724235,8.118172
dish_1551492790,8.936001
dish_1565897680,16.571018
dish_1565383128,14.009
dish_1551488197,3.28
dish_1550769882,19.914
dish_1550789705,0.0
dish_1558629041,13.712
dish_1566588066,48.054741
dish_1560973984,25.909744
dish_1558381943,2.16
dish_1565637548,16.65864
dish_1562168365,18.199999
dish_1551393021,1.311
dish_1558642458,4.6
dish_1564514953,19.018438
dish_1550785599,11.485001
dish_1560456833,38.113228
dish_1561574600,5.784314
dish_1559848882,37.441998
dish_1563303298,2.042296
dish_1558639362,37.420002
dish_1566488905,15.10244
dish_1551122871,0.954
dish_1566933180,2.197063
dish_1558721272,7.2
dish_1550785526,11.485001
dish_1551492318,0.0
dish_1551305410,17.360001
dish_1563464389,0.238
dish_1568144855,15.769691
dish_1550708875,8.61
dish_1558544482,9.38
dish_1563395415,25.546873
dish_1550861605,19.879999
dish_1551492369,6.88
dish_1551389458,717.660034
dish_1561739649,39.756126
dish_1568405214,9.62549
dish_1559843492,7.42
dish_1561578570,1.929112
dish_1560788384,14.035999
dish_1563464543,27.534
dish_1564429702,7.9
dish_1551224001,7.02
dish_1564686740,40.114349
dish_1550797130,19.552002
dish_1558547068,0.396
dish_1551563550,0.798
dish_1563307519,18.411123
dish_1550708638,11.264
dish_1551232851,6.3
dish_1563391922,4.541334
dish_1565811529,4.392354
dish_1550711488,1.71
dish_1559846504,32.792
dish_1558116298,48.107002
dish_1567022296,18.481001
dish_1551493123,9.900001
dish_1559751710,9.24
dish_1550707578,37.984001
dish_1560444815,40.627998
dish_1551233708,17.343
dish_1557863170,8.233999
dish_1561753589,3.070802
dish_1550873044,10.8
dish_1551378955,15.0
dish_1558372525,9.534
dish_1551379654,22.008001
dish_1560802730,2.26971
dish_1551225467,0.0
dish_1561580608,4.05
dish_1560444701,12.919999
dish_1566316525,2.697224
dish_1565799507,13.697562
dish_1551227628,16.920002
dish_1566244815,5.616
dish_1564590146,27.632782
